pair_id,split,molecule_a_id,molecule_b_id,molecule_a_chembl_id,molecule_b_chembl_id,compound_name_a,compound_name_b,target_chembl_id,target_name,standard_type,has_conformer_pair,has_image_pair,similarity_score,is_similar,activity_value_a,activity_value_b,activity_unit,activity_delta,activity_value_mean,smiles_a,smiles_b,smiles_length_a,smiles_length_b,smiles_length_abs_delta,molecular_weight_a,molecular_weight_b,molecular_weight_abs_delta,heavy_atom_count_a,heavy_atom_count_b,heavy_atom_count_abs_delta
ACT_CHEMBL1833_EC50_39_178252,val,39,178252,CHEMBL39,CHEMBL178252,SEROTONIN,CHEMBL178252,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2073,0,8.8239,5.0,pchembl,3.8239,6.912,NCCc1c[nH]c2ccc(O)cc12,CC1CNCCc2ccc(F)cc21,22,19,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178252_201930,train,178252,201930,CHEMBL178252,CHEMBL201930,CHEMBL178252,CHEMBL201930,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2017,0,5.0,8.9586,pchembl,3.9586,6.9793,CC1CNCCc2ccc(F)cc21,C[C@H](N)Cn1ccc2ccc3ncccc3c21,19,29,10,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_179244,train,178566,179244,CHEMBL178566,CHEMBL179244,CHEMBL178566,CHEMBL179244,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,1.0,1,5.0,5.0,pchembl,0.0,5.0,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2cc(OCc3ccccc3)c(Br)cc21,28,32,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_368016,train,178566,368016,CHEMBL178566,CHEMBL368016,CHEMBL178566,CHEMBL368016,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,1.0,1,5.0,5.0,pchembl,0.0,5.0,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2ccc(Cl)c(F)c21,28,23,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_360479,train,178566,360479,CHEMBL178566,CHEMBL360479,CHEMBL178566,CHEMBL360479,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.7686,1,5.0,5.301,pchembl,0.301,5.1505,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2cccc(Cl)c21,28,20,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_362073,train,178566,362073,CHEMBL178566,CHEMBL362073,CHEMBL178566,CHEMBL362073,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.7686,1,5.0,5.301,pchembl,0.301,5.1505,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2c(Cl)cccc21,28,20,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_367796,train,178566,367796,CHEMBL178566,CHEMBL367796,CHEMBL178566,CHEMBL367796,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.7686,1,5.0,5.301,pchembl,0.301,5.1505,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2ccccc21,28,16,12,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178231_178566,val,178231,178566,CHEMBL178231,CHEMBL178566,CHEMBL178231,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5732,1,5.7447,5.0,pchembl,0.7447,5.3723,CC1CNCCc2ccc(Cl)c(Cl)c21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,24,28,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_440752,val,178566,440752,CHEMBL178566,CHEMBL440752,CHEMBL178566,CHEMBL440752,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5483,1,5.0,5.8239,pchembl,0.8239,5.412,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2ccc(Br)cc21,28,20,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178365_178566,train,178365,178566,CHEMBL178365,CHEMBL178566,CHEMBL178365,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5394,1,5.8539,5.0,pchembl,0.8539,5.4269,C[C@@H]1CNCCc2ccc(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,25,28,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_197646,test,178566,197646,CHEMBL178566,CHEMBL197646,CHEMBL178566,CHEMBL197646,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5186,1,5.0,5.9281,pchembl,0.9281,5.4641,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CN(C)CCc1c[nH]c2cccc(F)c12,28,26,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_181172,train,178566,181172,CHEMBL178566,CHEMBL181172,CHEMBL178566,CHEMBL181172,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5106,1,5.0,5.9586,pchembl,0.9586,5.4793,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2ccc(Cl)cc21,28,20,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_478_178566,train,478,178566,CHEMBL478,CHEMBL178566,CHLOROPHENYLPIPERAZINE,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5,1,6.0,5.0,pchembl,1.0,5.5,Clc1cccc(N2CCNCC2)c1,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,20,28,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_179329,train,178566,179329,CHEMBL178566,CHEMBL179329,CHEMBL178566,CHEMBL179329,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5,1,5.0,6.0,pchembl,1.0,5.5,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1Br)C(C(C)C)CNCC2,28,28,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_180668,train,178566,180668,CHEMBL178566,CHEMBL180668,CHEMBL178566,CHEMBL180668,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5,1,5.0,6.0,pchembl,1.0,5.5,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,Clc1ccc2c(c1)CCNCC2,28,19,9,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_360328,val,178566,360328,CHEMBL178566,CHEMBL360328,CHEMBL178566,LORCASERIN,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.5,1,5.0,6.0,pchembl,1.0,5.5,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@H]1CNCCc2ccc(Cl)cc21,28,24,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_179337,train,178566,179337,CHEMBL178566,CHEMBL179337,CHEMBL178566,CHEMBL179337,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4818,0,5.0,6.0757,pchembl,1.0757,5.5379,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2c(Cl)cc(Cl)cc21,28,24,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_361742,test,178566,361742,CHEMBL178566,CHEMBL361742,CHEMBL178566,CHEMBL361742,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4744,0,5.0,6.1079,pchembl,1.1079,5.554,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1ccc2c(c1)C(C)CNCC2,28,22,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_181672,train,178566,181672,CHEMBL178566,CHEMBL181672,CHEMBL178566,CHEMBL181672,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4394,0,5.0,6.2757,pchembl,1.2757,5.6379,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2cc(Cl)ccc21,28,20,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_383042,train,178566,383042,CHEMBL178566,CHEMBL383042,CHEMBL178566,CHEMBL383042,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4282,0,5.0,6.3354,pchembl,1.3354,5.6677,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c21,28,41,13,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_180166,val,178566,180166,CHEMBL178566,CHEMBL180166,CHEMBL178566,CHEMBL180166,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.417,0,5.0,6.3979,pchembl,1.3979,5.6989,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1Br)CCNCC2,28,21,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178124_178566,test,178124,178566,CHEMBL178124,CHEMBL178566,CHEMBL178124,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4132,0,6.4202,5.0,pchembl,1.4202,5.7101,CC1CNCCc2ccc(C(F)(F)F)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,26,28,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_360492,train,178566,360492,CHEMBL178566,CHEMBL360492,CHEMBL178566,CHEMBL360492,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4092,0,5.0,6.4437,pchembl,1.4437,5.7218,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC1CNCCc2cc(F)c(Cl)cc21,28,23,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_208936,train,178566,208936,CHEMBL178566,CHEMBL208936,CHEMBL178566,CHEMBL208936,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.4008,0,5.0,6.4949,pchembl,1.4949,5.7475,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,FC(F)(F)c1ccnc(N2CCC3CNCC32)n1,28,30,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_415029,train,178566,415029,CHEMBL178566,CHEMBL415029,CHEMBL178566,CHEMBL415029,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.379,0,5.0,6.6383,pchembl,1.6383,5.8192,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CC(C)Oc1cc2c(cc1Br)C(C)CNCC2,28,28,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_180867,train,178566,180867,CHEMBL178566,CHEMBL180867,CHEMBL178566,CHEMBL180867,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3763,0,5.0,6.6576,pchembl,1.6576,5.8288,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1Br)[C@@H](C)CNCC2,28,29,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178313_178566,test,178313,178566,CHEMBL178313,CHEMBL178566,CHEMBL178313,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3675,0,6.7212,5.0,pchembl,1.7212,5.8606,CC1CNCCc2cc(O)c(Br)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,23,28,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_209155,val,178566,209155,CHEMBL178566,CHEMBL209155,CHEMBL178566,CHEMBL209155,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3665,0,5.0,6.7282,pchembl,1.7282,5.8641,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,FC(F)(F)c1cccc([C@H]2CC[C@H]3CNC[C@H]32)c1,28,42,14,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_360968,val,178566,360968,CHEMBL178566,CHEMBL360968,CHEMBL178566,CHEMBL360968,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3643,0,5.0,6.7447,pchembl,1.7447,5.8723,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CCOc1cc2c(cc1Br)C(C)CNCC2,28,25,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_202656,train,178566,202656,CHEMBL178566,CHEMBL202656,CHEMBL178566,CHEMBL202656,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3548,0,5.0,6.8182,pchembl,1.8182,5.9091,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@H](N)Cn1ccc2ccc3cnccc3c21,28,29,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_210215,train,178566,210215,CHEMBL178566,CHEMBL210215,CHEMBL178566,CHEMBL210215,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3545,0,5.0,6.821,pchembl,1.821,5.9105,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@H]1C[C@H]2CNC[C@H]2N1c1nccc(C(F)(F)F)n1,28,43,15,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_181787,val,178566,181787,CHEMBL178566,CHEMBL181787,CHEMBL178566,CHEMBL181787,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3504,0,5.0,6.8539,pchembl,1.8539,5.9269,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1Cl)C(C)CNCC2,28,24,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_179915,val,178566,179915,CHEMBL178566,CHEMBL179915,CHEMBL178566,CHEMBL179915,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3465,0,5.0,6.8861,pchembl,1.8861,5.943,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1C(F)(F)F)C(C)CNCC2,28,30,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_201117,val,178566,201117,CHEMBL178566,CHEMBL201117,CHEMBL178566,CHEMBL201117,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3457,0,5.0,6.8928,pchembl,1.8928,5.9464,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCC1CCCCC1,28,39,11,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_379223,train,178566,379223,CHEMBL178566,CHEMBL379223,CHEMBL178566,CHEMBL379223,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3457,0,5.0,6.8928,pchembl,1.8928,5.9464,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,Cc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c21,28,40,12,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_209106,train,178566,209106,CHEMBL178566,CHEMBL209106,CHEMBL178566,CHEMBL209106,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3371,0,5.0,6.9666,pchembl,1.9666,5.9833,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,Fc1cccc(N2CC[C@H]3CNC[C@H]32)c1,28,31,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_180815,test,178566,180815,CHEMBL178566,CHEMBL180815,CHEMBL178566,CHEMBL180815,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3333,0,5.0,7.0,pchembl,2.0,6.0,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1Br)C(C)CNCC2,28,24,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_380763,train,178566,380763,CHEMBL178566,CHEMBL380763,CHEMBL178566,CHEMBL380763,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3319,0,5.0,7.0132,pchembl,2.0132,6.0066,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCc1ccccc1,28,39,11,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_202324,test,178566,202324,CHEMBL178566,CHEMBL202324,CHEMBL178566,CHEMBL202324,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3288,0,5.0,7.041,pchembl,2.041,6.0205,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C=CCN[C@@H](C)Cn1ccc2ccc3ncccc3c21,28,34,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178366_178566,train,178366,178566,CHEMBL178366,CHEMBL178566,CHEMBL178366,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3218,0,7.1079,5.0,pchembl,2.1079,6.054,CC1CNCCc2cc(Cl)c(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,24,28,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_194378,val,178566,194378,CHEMBL178566,CHEMBL194378,CHEMBL178566,PSILOCYBIN,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3194,0,5.0,7.1308,pchembl,2.1308,6.0654,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,28,35,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_80862_178566,train,80862,178566,CHEMBL80862,CHEMBL178566,CHEMBL80862,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3182,0,7.1427,5.0,pchembl,2.1427,6.0713,CCSc1ccc2c(c1)N(C[C@H](C)N)CC2,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,30,28,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_209714,test,178566,209714,CHEMBL178566,CHEMBL209714,CHEMBL178566,CHEMBL209714,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3138,0,5.0,7.1871,pchembl,2.1871,6.0936,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,FC(F)(F)c1cccc(N2CC[C@H]3CNC[C@H]32)c1,28,38,10,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_179378,train,178566,179378,CHEMBL178566,CHEMBL179378,CHEMBL178566,CHEMBL179378,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3131,0,5.0,7.1938,pchembl,2.1938,6.0969,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1I)C(C)CNCC2,28,23,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_201897,train,178566,201897,CHEMBL178566,CHEMBL201897,CHEMBL178566,CHEMBL201897,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3118,0,5.0,7.2076,pchembl,2.2076,6.1038,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@H](N)Cn1ccc2ccc3ccncc3c21,28,29,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_210802,test,178566,210802,CHEMBL178566,CHEMBL210802,CHEMBL178566,CHEMBL210802,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3118,0,5.0,7.2076,pchembl,2.2076,6.1038,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,FC(F)(F)c1ccnc(N2CC[C@H]3CNC[C@H]32)n1,28,38,10,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_209254,val,178566,209254,CHEMBL178566,CHEMBL209254,CHEMBL178566,CHEMBL209254,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3097,0,5.0,7.2291,pchembl,2.2291,6.1145,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,Clc1cccc(N2CC[C@H]3CNC[C@H]32)c1,28,32,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_65547_178566,train,65547,178566,CHEMBL65547,CHEMBL178566,PSILOCIN,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.309,0,7.2366,5.0,pchembl,2.2366,6.1183,CN(C)CCc1c[nH]c2cccc(O)c12,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,26,28,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_80246_178566,val,80246,178566,CHEMBL80246,CHEMBL178566,CHEMBL80246,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3021,0,7.3098,5.0,pchembl,2.3098,6.1549,C[C@H](N)CN1CCc2cc(F)c(C(F)(F)F)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,36,28,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_210484,train,178566,210484,CHEMBL178566,CHEMBL210484,CHEMBL178566,CHEMBL210484,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.3013,0,5.0,7.3188,pchembl,2.3188,6.1594,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H]1C[C@H]2CNC[C@H]2N1c1nccc(C(F)(F)F)n1,28,44,16,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_201062,train,178566,201062,CHEMBL178566,CHEMBL201062,CHEMBL178566,CHEMBL201062,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2988,0,5.0,7.3468,pchembl,2.3468,6.1734,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@H](N)Cn1ccc2ccc3cccnc3c21,28,29,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_202538,train,178566,202538,CHEMBL178566,CHEMBL202538,CHEMBL178566,CHEMBL202538,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2979,0,5.0,7.3565,pchembl,2.3565,6.1783,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCc1ccccc1Cl,28,41,13,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_426235,val,178566,426235,CHEMBL178566,CHEMBL426235,CHEMBL178566,CHEMBL426235,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2943,0,5.0,7.3979,pchembl,2.3979,6.1989,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CCC1CNCCc2cc(OC)c(Br)cc21,28,25,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_80482_178566,train,80482,178566,CHEMBL80482,CHEMBL178566,CHEMBL80482,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2904,0,7.4437,5.0,pchembl,2.4437,6.2218,C[C@H](N)CN1CCc2ccc3c(c21)CCCO3,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,31,28,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_80731_178566,train,80731,178566,CHEMBL80731,CHEMBL178566,CHEMBL80731,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.285,0,7.5086,5.0,pchembl,2.5086,6.2543,CCSc1cc2c(cc1F)CCN2C[C@H](C)N,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,29,28,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_182184,train,178566,182184,CHEMBL178566,CHEMBL182184,CHEMBL178566,CHEMBL182184,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2839,0,5.0,7.5229,pchembl,2.5229,6.2614,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,COc1cc2c(cc1Br)[C@H](C)CNCC2,28,28,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_202616,train,178566,202616,CHEMBL178566,CHEMBL202616,CHEMBL178566,CHEMBL202616,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2802,0,5.0,7.5686,pchembl,2.5686,6.2843,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCc1ccc2ccccc2c1,28,45,17,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_203013,train,178566,203013,CHEMBL178566,CHEMBL203013,CHEMBL178566,CHEMBL203013,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2749,0,5.0,7.6383,pchembl,2.6383,6.3192,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N21,28,39,11,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_76301_178566,train,76301,178566,CHEMBL76301,CHEMBL178566,CHEMBL76301,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2734,0,7.6576,5.0,pchembl,2.6576,6.3288,C[C@H](N)CN1CCc2cc(F)c(I)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,29,28,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_202458,train,178566,202458,CHEMBL178566,CHEMBL202458,CHEMBL178566,CHEMBL202458,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2703,0,5.0,7.699,pchembl,2.699,6.3495,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCc1ccc2c(c1)OCO2,28,46,18,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_309760,train,178566,309760,CHEMBL178566,CHEMBL309760,CHEMBL178566,CHEMBL309760,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2526,0,5.0,7.9586,pchembl,2.9586,6.4793,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,C[C@H](N)CN1CCc2ccc(Br)cc21,28,27,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_178566_451543,val,178566,451543,CHEMBL178566,CHEMBL451543,CHEMBL178566,CHEMBL451543,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.25,0,5.0,8.0,pchembl,3.0,6.5,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,CSc1ccc2c(c1)N(C[C@H](C)N)CC2,28,29,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_80366_178566,train,80366,178566,CHEMBL80366,CHEMBL178566,CHEMBL80366,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2417,0,8.1367,5.0,pchembl,3.1367,6.5683,C[C@H](N)CN1CCc2cc(F)c(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,30,28,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL1833_EC50_76307_178566,train,76307,178566,CHEMBL76307,CHEMBL178566,CHEMBL76307,CHEMBL178566,CHEMBL1833,5-hydroxytryptamine receptor 2B,EC50,0,0,0.2388,0,8.1871,5.0,pchembl,3.1871,6.5935,C[C@H](N)CN1CCc2ccc(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,27,28,1,0.0,0.0,0.0,0,0,0
